,sentence,word_labels
1,"It was discovered recently , that exploiting the sparsity of sources in an appropriate representation according to some signal dictionary , dramatically improves the quality of separation .","O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,B,I,O,O,O,O,B,I,I,O"
2,"In this work we use the property of multi scale transforms , such as wavelet or wavelet packets , to decompose signals into sets of local features with various degrees of sparsity .","O,O,O,O,O,O,O,O,B,I,I,O,O,O,B,I,I,I,O,O,O,O,O,O,O,B,I,O,O,O,O,B,O"
3,We use this intrinsic property for selecting the best ( most sparse ) subsets of features for further separation .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O"
4,The performance of the algorithm is verified on noise - free and noisy data .,"O,O,O,O,B,O,O,O,B,I,I,I,I,I,O"
5,"Experiments with simulated signals , musical sounds and images demonstrate significant improvement of separation quality over previously reported results .","O,O,B,I,O,B,I,O,B,O,O,O,O,B,I,O,O,O,O,O"
0,Metagrammatical formalisms that combine context - free phrase structure rules and metarules ( MPS grammars ) allow concise statement of generalizations about the syntax of natural languages .,"B,I,O,O,B,I,I,I,I,I,O,B,I,I,I,I,O,O,O,O,O,O,O,B,I,I,I,O"
1,"Unconstrained MPS grammars , unfortunately , are not computationally safe .","B,I,I,O,O,O,O,O,O,O,O"
2,"We evaluate several proposals for constraining them , basing our assessment on computational tractability and explanatory adequacy .","O,O,O,O,O,O,B,O,O,O,O,O,B,I,I,I,I,O"
3,"We show that none of them satisfies both criteria , and suggest new directions for research on alternative metagrammatical formalisms .","O,O,O,O,O,B,O,O,B,O,O,O,O,O,O,O,O,O,B,I,O"
0,We describe the methods and hardware that we are using to produce a real - time demonstration of an integrated Spoken Language System .,"O,O,O,B,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O"
1,We describe algorithms that greatly reduce the computation needed to compute the N - Best sentence hypotheses .,"O,O,B,O,O,O,O,O,O,O,O,O,B,I,I,I,I,O"
2,To avoid grammar coverage problems we use a fully - connected first - order statistical class grammar .,"O,O,B,I,I,O,O,O,B,I,I,I,I,I,I,I,I,O"
3,"The speech - search algorithm is implemented on a board with a single Intel i860 chip , which provides a factor of 5 speed - up over a SUN 4 for straight C code .","O,B,I,I,I,O,O,O,O,B,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,B,I,I,O"
4,"The board plugs directly into the VME bus of the SUN4 , which controls the system and contains the natural language system and application back end .","O,B,O,O,O,O,B,I,O,O,B,O,O,O,O,B,O,O,O,B,I,I,O,B,I,I,O"
0,The goal of this paper is to discover a set of discriminative patches which can serve as a fully unsupervised mid - level visual representation .,"O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,B,I,I,I,I,I,O"
1,"The desired patches need to satisfy two requirements : 1 ) to be representative , they need to occur frequently enough in the visual world ; 2 ) to be discriminative , they need to be different enough from the rest of the visual world .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"The patches could correspond to parts , objects , "" visual phrases "" , etc .","O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,but are not restricted to be any one of them .,"O,O,O,O,O,O,O,O,O,O,O"
4,We pose this as an unsupervised discriminative clustering problem on a huge dataset of image patches .,"O,O,B,O,O,B,I,I,I,O,O,O,O,O,B,I,O"
5,"We use an iterative procedure which alternates between clustering and training discriminative classifiers , while applying careful cross - validation at each step to prevent overfitting .","O,O,O,B,I,O,O,O,B,O,B,I,I,O,O,O,O,B,I,I,O,O,O,O,O,B,O"
6,"The paper experimentally demonstrates the effectiveness of discriminative patches as an unsupervised mid - level visual representation , suggesting that it could be used in place of visual words for many tasks .","O,O,O,O,O,O,O,B,I,O,O,B,I,I,I,I,I,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O"
7,"Furthermore , discrim - inative patches can also be used in a supervised regime , such as scene classification , where they demonstrate state - of - the - art performance on the MIT Indoor-67 dataset .","O,O,B,I,I,I,O,O,O,O,O,O,B,I,O,O,O,B,I,O,O,B,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O"
0,We propose a draft scheme of the model formalizing the structure of communicative context in dialogue interaction .,"O,O,O,O,O,O,O,B,O,O,B,I,I,I,O,B,I,O"
1,The relationships between the interacting partners are considered as system of three automata representing the partners of the dialogue and environment .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,Human action recognition from well - segmented 3D skeleton data has been intensively studied and attracting an increasing attention .,"B,I,I,O,B,I,I,I,I,I,O,O,O,O,O,O,O,O,O,O"
1,"Online action detection goes one step further and is more challenging , which identifies the action type and localizes the action positions on the fly from the untrimmed stream .","B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,B,I,O,O,O,O,O,B,I,O"
2,"In this paper , we study the problem of online action detection from the streaming skeleton data .","O,O,O,O,O,O,O,O,O,B,I,I,O,O,B,I,I,O"
3,We propose a multi - task end - to - end Joint Classification - Regression Recurrent Neural Network to better explore the action type and temporal localiza - tion information .,"O,O,O,B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,O,O,O,O,B,I,O,B,I,I,I,I,O"
4,"By employing a joint classification and regression optimization objective , this network is capable of automatically localizing the start and end points of actions more accurately .","O,O,O,B,I,I,I,I,I,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,"Specifically , by leveraging the merits of the deep Long Short - Term Memory ( LSTM ) subnetwork , the proposed model automatically captures the complex long - range temporal dynamics , which naturally avoids the typical sliding window design and thus ensures high computational efficiency .","O,O,O,O,O,O,O,O,B,I,I,I,I,I,I,I,I,I,O,O,O,B,O,O,O,O,B,I,I,I,I,O,O,O,O,O,O,B,I,I,O,O,O,O,B,I,O"
6,"Furthermore , the subtask of regression optimization provides the ability to forecast the action prior to its occurrence .","O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O"
7,"To evaluate our proposed model , we build a large streaming video dataset with annotations .","O,O,O,O,B,O,O,O,O,O,B,I,I,O,O,O"
8,Experimental results on our dataset and the public G3D dataset both demonstrate very promising performance of our scheme .,"O,O,O,O,B,O,O,O,B,I,O,O,O,O,O,O,O,O,O"
0,This paper reports recent research into methods for creating natural language text .,"O,O,O,O,O,O,B,O,B,I,I,I,O"
1,A new processing paradigm called Fragment - and - Compose has been created and an experimental system implemented in it .,"O,O,B,I,O,B,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O"
2,"The knowledge to be expressed in text is first divided into small propositional units , which are then composed into appropriate combinations and converted into text .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"KDS ( Knowledge Delivery System ) , which embodies this paradigm , has distinct parts devoted to creation of the propositional units , to organization of the text , to prevention of excess redundancy , to creation of combinations of units , to evaluation of these combinations as potential sentences , to selection of the best among competing combinations , and to creation of the final text .","B,I,I,I,I,I,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,The Fragment - and - Compose paradigm and the computational methods of KDS are described .,"O,B,I,I,I,I,I,O,O,B,I,O,B,O,O,O"
0,We analyze a reweighted version of the Kikuchi approximation for estimating the log partition function of a product distribution defined over a region graph .,"O,O,O,B,I,I,I,B,I,O,O,O,B,I,I,I,I,I,I,O,O,O,B,I,O"
1,"We establish sufficient conditions for the concavity of our reweighted objective function in terms of weight assignments in the Kikuchi expansion , and show that a reweighted version of the sum product algorithm applied to the Kikuchi region graph will produce global optima of the Kikuchi approximation whenever the algorithm converges .","O,O,O,O,O,O,B,O,O,B,I,I,O,O,O,B,I,O,O,B,I,O,O,O,O,O,B,I,I,I,I,I,I,O,O,O,B,I,I,O,O,B,I,O,O,B,I,O,O,B,O,O"
2,"When the region graph has two layers , corresponding to a Bethe approximation , we show that our sufficient conditions for concavity are also necessary .","O,O,B,I,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,B,O,O,O,O"
3,"Finally , we provide an explicit characterization of the polytope of concavity in terms of the cycle structure of the region graph .","O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,B,I,O,O,B,I,O"
4,We conclude with simulations that demonstrate the advantages of the reweighted Kikuchi approach .,"O,O,O,O,O,O,O,O,O,O,B,I,I,O"
0,"Constraint propagation is one of the key techniques in constraint programming , and a large body of work has built up around it .","B,I,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,"Special - purpose constraint propagation algorithms frequently make implicit use of short supports — by examining a subset of the variables , they can infer support ( a justification that a variable - value pair still forms part of a solution to the constraint ) for all other variables and values and save substantial work .","B,I,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"Recently short supports have been used in general purpose prop - agators , and ( when the constraint is amenable to short supports ) speed ups of more than three orders of magnitude have been demonstrated .","O,O,O,O,O,O,O,B,I,I,I,I,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"In this paper we present SHORTSTR2 , a development of the Simple Tabular Reduction algorithm STR2 + .","O,O,O,O,O,B,O,O,O,O,O,B,I,I,I,I,I,O"
4,"We show that SHORTSTR2 is complementary to the existing algorithms SHORTGAC and HAGGISGAC that exploit short supports , while being much simpler .","O,O,O,B,O,O,O,O,O,O,B,O,B,O,O,O,O,O,O,O,O,O,O"
5,"When a constraint is amenable to short supports , the short support set can be exponentially smaller than the full - length support set .","O,O,B,O,O,O,B,I,O,O,B,I,I,O,O,O,O,O,O,B,I,I,I,I,O"
6,Therefore SHORTSTR2 can efficiently propagate many constraints that STR2 + can not even load into memory .,"O,B,O,O,O,O,B,O,B,I,O,O,O,O,O,O,O"
7,"We also show that SHORTSTR2 can be combined with a simple algorithm to identify short supports from full - length supports , to provide a superior drop - in replacement for STR2 + .","O,O,O,O,B,O,O,O,O,O,O,B,O,O,B,I,O,B,I,I,I,O,O,O,O,O,B,I,I,I,O,B,I,O"
0,"The JAVELIN system integrates a flexible , planning - based architecture with a variety of language processing modules to provide an open - domain question answering capability on free text .","O,B,I,O,O,O,O,B,I,I,I,O,O,O,O,B,I,I,O,O,O,B,I,I,I,I,I,O,O,O,O"
1,The demonstration will focus on how JAVELIN processes questions and retrieves the most likely answer candidates from the given text corpus .,"O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,The operation of the system will be explained in depth through browsing the repository of data objects created by the system during each question answering session .,"O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,B,I,O,O"
0,"The TAP - XL Automated Analyst 's Assistant is an application designed to help an English -speaking analyst write a topical report , culling information from a large inflow of multilingual , multimedia data .","O,B,I,I,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O"
1,"It gives users the ability to spend their time finding more data relevant to their task , and gives them translingual reach into other languages by leveraging human language technology .","B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O"
0,""" To explain complex phenomena , an explanation system must be able to select information from a formal representation of domain knowledge , organize the selected information into multisentential discourse plans , and realize the discourse plans in text .","O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,B,I,O,O,O"
1,"Although recent years have witnessed significant progress in the development of sophisticated computational mechanisms for explanation , empirical results have been limited .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"This paper reports on a seven - year effort to empirically study explanation generation from semantically rich , large - scale knowledge bases .","O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,B,I,I,I,I,I,I,I,O"
3,"In particular , it describes a robust explanation system that constructs multisentential and multi - paragraph explanations from the a large - scale knowledge base in the domain of botanical anatomy , physiology , and development .","O,O,O,O,O,O,B,I,I,O,O,B,I,I,I,I,I,O,O,O,B,I,I,I,I,O,O,O,O,B,I,O,B,O,O,B,O"
4,We introduce the evaluation methodology and describe how performance was assessed with this methodology in the most extensive empirical evaluation conducted on an explanation system .,"O,O,O,B,I,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,B,I,O"
5,"In this evaluation , scored within "" "" half a grade "" "" of domain experts , and its performance exceeded that of one of the domain experts . ""","O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,"This paper presents an analysis of temporal anaphora in sentences which contain quantification over events , within the framework of Discourse Representation Theory .","O,O,O,O,O,O,B,I,O,O,O,O,B,I,I,O,O,O,O,O,B,I,I,O"
1,"The analysis in ( Partee , 1984 ) of quantified sentences , introduced by a temporal connective , gives the wrong truth - conditions when the temporal connective in the subordinate clause is before or after .","O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,B,I,O,O,B,I,O,O,O,O,O"
2,"This problem has been previously analyzed in ( de Swart , 1991 ) as an instance of the proportion problem and given a solution from a Generalized Quantifier approach .","O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,B,O,O,B,I,I,O"
3,"By using a careful distinction between the different notions of reference time based on ( Kamp and Reyle , 1993 ) , we propose a solution to this problem , within the framework of DRT .","O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,B,O,O,O,O,O,B,O"
4,We show some applications of this solution to additional temporal anaphora phenomena in quantified sentences .,"O,O,O,O,O,O,B,O,O,B,I,I,O,B,I,O"
0,We investigated whether automatic phonetic transcriptions ( APTs ) can replace manually verified phonetic transcriptions ( MPTs ) in a large corpus - based study on pronunciation variation .,"O,O,O,B,I,I,I,I,I,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
1,"To this end , we compared the performance of both transcription types in a classification experiment aimed at establishing the direct influence of a particular situational setting on pronunciation variation .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
2,We trained classifiers on the speech processes extracted from the alignments of an APT and an MPT with a canonical transcription .,"O,O,B,O,O,B,I,O,O,O,B,O,O,B,O,O,B,O,O,B,I,O"
3,"We tested whether the classifiers were equally good at verifying whether unknown transcriptions represent read speech or telephone dialogues , and whether the same speech processes were identified to distinguish between transcriptions of the two situational settings .","O,O,O,O,B,O,O,O,O,O,O,B,I,O,B,I,O,B,I,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O"
4,Our results not only show that similar distinguishing speech processes were identified ; our APT - based classifier yielded better classification accuracy than the MPT - based classifier whilst using fewer classification features .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,B,I,O,O,B,I,I,I,O,O,O,B,I,O"
0,Previous research has demonstrated the utility of clustering in inducing semantic verb classes from undisambiguated corpus data .,"O,O,O,O,O,O,O,B,O,B,I,I,I,O,B,I,I,O"
1,We describe a new approach which involves clustering subcategorization frame ( SCF ) distributions using the Information Bottleneck and nearest neighbour methods .,"O,O,O,O,B,O,O,B,I,I,I,I,I,I,O,O,B,I,I,I,I,I,O"
2,"In contrast to previous work , we particularly focus on clustering polysemic verbs .","O,O,O,O,O,O,O,O,O,O,B,B,I,O"
3,"A novel evaluation scheme is proposed which accounts for the effect of polysemy on the clusters , offering us a good insight into the potential and limitations of semantically classifying undisambiguated SCF data .","O,O,B,I,O,O,O,O,O,O,O,O,B,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,O"
0,We present results on addressee identification in four - participants face - to - face meetings using Bayesian Network and Naive Bayes classifiers .,"O,O,O,O,B,I,I,I,I,I,I,I,I,I,I,I,O,B,I,O,B,I,I,O"
1,"First , we investigate how well the addressee of a dialogue act can be predicted based on gaze , utterance and conversational context features .","O,O,O,O,O,O,O,B,I,I,I,I,O,O,O,O,O,B,O,B,O,B,I,I,O"
2,"Then , we explore whether information about meeting context can aid classifiers ' performances .","O,O,O,O,O,O,O,B,I,O,O,B,O,O,O"
3,Both classifiers perform the best when conversational context and utterance features are combined with speaker 's gaze information .,"O,B,O,O,O,O,B,I,O,B,I,O,O,O,B,I,I,I,O"
4,The classifiers show little gain from information about meeting context .,"O,B,O,O,O,O,O,O,B,I,O"
0,The introduction of prior knowledge has greatly enhanced numerous purely low - level driven image processing algorithms .,"O,O,O,B,I,O,O,O,O,O,B,I,I,I,I,I,I,O"
1,"In this work , we focus on the problem of non - rigid image registration .","O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,O"
2,"A number of powerful registration criteria have been developed in the last decade , most prominently the criterion of maximum mutual information .","O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O"
3,"Although this criterion provides for good registration results in many applications , it remains a purely low - level criterion .","O,O,B,O,O,O,O,O,O,O,O,O,B,O,O,O,B,I,I,I,O"
4,"As a consequence , registration results will deteriorate once this low - level information is corrupted , due to noise , partial occlusions or missing image structure .","O,O,O,O,B,O,O,O,O,O,B,I,I,I,O,O,O,O,O,B,O,B,I,O,B,I,I,O"
5,"In this paper , we will develop a Bayesian framework that allows to impose statistically learned prior knowledge about the joint intensity distribution into image registration methods .","O,O,O,O,O,O,O,O,B,I,O,O,O,O,B,I,I,I,O,O,B,I,I,O,B,I,I,O"
6,The prior is given by a kernel density estimate on the space of joint intensity distributions computed from a representative set of pre - registered image pairs .,"O,B,O,O,O,O,B,I,I,O,O,O,O,B,I,I,O,O,O,O,O,O,B,I,I,I,I,O"
7,This nonparametric prior accurately models previously learned intensity relations between various image modalities and slice locations .,"O,O,O,O,O,O,O,B,I,O,O,B,I,O,B,I,O"
8,Experimental results demonstrate that the resulting registration process is more robust to missing low - level information as it favors intensity correspondences statistically consistent with the learned intensity distributions .,"O,O,O,O,O,O,B,I,O,O,O,O,B,I,I,I,I,O,B,O,B,I,O,O,O,O,O,B,I,O"
0,In this paper a morphological component with a limited capability to automatically interpret ( and generate ) derived words is presented .,"O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O"
1,"The system combines an extended two - level morphology [ Trost , 1991a ; Trost , 1991b ] with a feature - based word grammar building on a hierarchical lexicon .","O,B,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,O,O,O,B,I,O"
2,Polymorphemic stems not explicitly stored in the lexicon are given a compositional interpretation .,"B,I,O,O,O,O,O,O,O,O,O,B,I,O"
3,That way the system allows to minimize redundancy in the lexicon because derived words that are transparent need not to be stored explicitly .,"O,O,O,B,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O"
4,"Also , words formed ad - hoc can be recognized correctly .","O,O,B,I,I,I,I,O,O,O,O,O"
5,The system is implemented in CommonLisp and has been tested on examples from German derivation .,"O,B,O,O,O,B,O,O,O,O,O,O,O,B,I,O"
0,The interlingual approach to MT has been repeatedly advocated by researchers originally interested in natural language understanding who take machine translation to be one possible application .,"O,B,I,O,B,O,O,O,O,O,O,O,O,O,B,I,I,O,O,B,I,O,O,O,O,O,O"
1,"However , not only the ambiguity but also the vagueness which every natural language inevitably has leads this approach into essential difficulties .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"In contrast , our project , the Mu - project , adopts the transfer approach as the basic framework of MT .","O,O,O,O,O,O,O,B,I,I,O,O,O,B,I,O,O,O,O,O,B,O"
3,"This paper describes the detailed construction of the transfer phase of our system from Japanese to English , and gives some examples of problems which seem difficult to treat in the interlingual approach .","O,O,O,O,O,O,O,O,B,I,O,O,B,O,B,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
4,The basic design principles of the transfer phase of our system have already been mentioned in ( 1 ) ( 2 ) .,"O,O,O,O,O,O,B,I,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O"
5,Some of the principles which are relevant to the topic of this paper are : ( a ) Multiple Layer of Grammars ( b ) Multiple Layer Presentation ( c ) Lexicon Driven Processing ( d ) Form - Oriented Dictionary Description .,"O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,B,I,I,O,O,O,B,I,I,O,O,O,B,I,I,I,I,O"
6,This paper also shows how these principles are realized in the current system .,"O,O,O,O,O,O,B,O,O,O,O,O,B,O"
0,"In this paper , we propose a human action recognition system suitable for embedded computer vision applications in security systems , human - computer interaction and intelligent environments .","O,O,O,O,O,O,O,B,I,I,I,O,O,B,I,I,I,O,B,I,O,B,I,I,I,O,B,I,O"
1,Our system is suitable for embedded computer vision application based on three reasons .,"O,B,O,O,O,B,I,I,I,O,O,O,O,O"
2,"Firstly , the system was based on a linear Support Vector Machine ( SVM ) classifier where classification progress can be implemented easily and quickly in embedded hardware .","O,O,O,B,O,O,O,O,B,I,I,I,I,I,I,I,O,B,I,O,O,O,O,O,O,O,B,I,O"
3,"Secondly , we use compacted motion features easily obtained from videos .","O,O,O,O,B,I,I,O,O,O,B,O"
4,We address the limitations of the well known Motion History Image ( MHI ) and propose a new Hierarchical Motion History Histogram ( HMHH ) feature to represent the motion information .,"O,O,O,O,O,O,O,O,B,I,I,I,I,I,O,O,O,O,B,I,I,I,I,I,I,I,O,O,O,B,I,O"
5,"HMHH not only provides rich motion information , but also remains computationally inexpensive .","B,O,O,O,B,I,I,O,O,O,O,O,O,O"
6,"Finally , we combine MHI and HMHH together and extract a low dimension feature vector to be used in the SVM classifiers .","O,O,O,O,B,O,B,O,O,O,O,B,I,I,I,O,O,O,O,O,B,I,O"
7,Experimental results show that our system achieves significant improvement on the recognition performance .,"O,O,O,O,O,B,O,O,O,O,O,B,O,O"
0,We present a novel approach for automatically acquiring English topic signatures .,"O,O,O,O,B,O,B,I,I,I,I,O"
1,"Given a particular concept , or word sense , a topic signature is a set of words that tend to co - occur with it .","O,O,O,B,O,O,B,I,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"Topic signatures can be useful in a number of Natural Language Processing ( NLP ) applications , such as Word Sense Disambiguation ( WSD ) and Text Summarisation .","B,I,O,O,O,O,O,O,O,B,I,I,I,I,I,I,O,O,O,B,I,I,I,I,I,O,B,I,O"
3,"Our method takes advantage of the different way in which word senses are lexicalised in English and Chinese , and also exploits the large amount of Chinese text available in corpora and on the Web .","O,B,O,O,O,O,O,O,O,O,B,I,O,O,O,B,O,B,O,O,O,O,O,O,O,O,B,I,O,O,B,O,O,O,B,O"
4,"We evaluated the topic signatures on a WSD task , where we trained a second - order vector cooccurrence algorithm on standard WSD datasets , with promising results .","O,O,O,B,I,O,O,B,I,O,O,O,O,O,B,I,I,I,I,I,O,O,B,I,O,O,O,O,O"
0,This paper concerns the discourse understanding process in spoken dialogue systems .,"O,O,O,O,B,I,I,O,B,I,I,O"
1,This process enables the system to understand user utterances based on the context of a dialogue .,"O,O,O,O,B,O,O,B,I,O,O,O,O,O,O,O,O"
2,"Since multiple candidates for the understanding result can be obtained for a user utterance due to the ambiguity of speech understanding , it is not appropriate to decide on a single understanding result after each user utterance .","O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
3,"By holding multiple candidates for understanding results and resolving the ambiguity as the dialogue progresses , the discourse understanding accuracy can be improved .","O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,B,I,I,O,O,O,O"
4,This paper proposes a method for resolving this ambiguity based on statistical information obtained from dialogue corpora .,"O,O,O,O,B,O,O,O,B,O,O,B,I,O,O,B,I,O"
5,"Unlike conventional methods that use hand - crafted rules , the proposed method enables easy design of the discourse understanding process .","O,O,B,O,O,B,I,I,I,O,O,O,B,O,O,O,O,O,B,I,I,O"
6,Experiment results have shown that a system that exploits the proposed method performs sufficiently and that holding multiple candidates for understanding results is effective .,"O,O,O,O,O,O,B,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,GLOSSER is designed to support reading and learning to read in a foreign language .,"B,O,O,O,O,B,I,I,O,O,O,O,O,O,O"
1,"There are four language pairs currently supported by GLOSSER : English - Bulgarian , English - Estonian , English - Hungarian and French - Dutch .","O,O,O,B,I,O,O,O,B,O,B,I,I,O,B,I,I,O,B,I,I,O,B,I,I,O"
2,"The program is operational on UNIX and Windows ' 95 platforms , and has undergone a pilot user - study .","O,B,O,O,O,B,I,I,I,I,I,O,O,O,O,O,O,B,I,I,O"
3,"A demonstration ( in UNIX ) for Applied Natural Language Processing emphasizes components put to novel technical uses in intelligent computer - assisted morphological analysis ( ICALL ) , including disambiguated morphological analysis and lemmatized indexing for an aligned bilingual corpus of word examples .","O,O,O,O,O,O,O,B,I,I,I,O,B,O,O,O,O,O,O,B,I,I,I,I,I,I,I,I,O,O,B,I,I,O,B,I,O,O,B,I,I,O,O,O,O"
0,Combination methods are an effective way of improving system performance .,"B,I,O,O,O,O,O,O,O,O,O"
1,This paper examines the benefits of system combination for unsupervised WSD .,"O,O,O,O,O,O,B,I,O,B,I,O"
2,We investigate several voting- and arbiter - based combination strategies over a diverse pool of unsupervised WSD systems .,"O,O,O,B,I,I,I,I,I,I,O,O,O,O,O,B,I,I,O"
3,Our combination methods rely on predominant senses which are derived automatically from raw text .,"O,B,I,O,O,B,I,O,O,O,O,O,B,I,O"
4,Experiments using the SemCor and Senseval-3 data sets demonstrate that our ensembles yield significantly better results when compared with state - of - the - art .,"O,O,O,B,I,I,I,I,O,O,O,B,O,O,O,O,O,O,O,B,I,I,I,I,I,I,O"
0,"In this paper , we introduce a generative probabilistic optical character recognition ( OCR ) model that describes an end - to - end process in the noisy channel framework , progressing from generation of true text through its transformation into the noisy output of an OCR system .","O,O,O,O,O,O,O,B,I,I,I,I,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
1,"The model is designed for use in error correction , with a focus on post - processing the output of black - box OCR systems in order to make it more useful for NLP tasks .","O,B,O,O,O,O,O,B,I,O,O,O,O,O,B,I,I,O,B,I,I,I,I,B,I,O,O,O,O,B,O,O,O,B,I,O"
2,"We present an implementation of the model based on finite - state models , demonstrate the model 's ability to significantly reduce character and word error rate , and provide evaluation results involving automatic extraction of translation lexicons from printed text .","O,O,O,O,O,O,B,O,O,B,I,I,I,O,O,O,B,O,O,O,O,O,B,I,I,I,I,O,O,O,O,O,O,B,I,I,I,I,O,B,I,O"
0,"In this paper , we improve an unsupervised learning method using the Expectation - Maximization ( EM ) algorithm proposed by Nigam et al .","O,O,O,O,O,O,O,B,I,I,O,O,B,I,I,I,I,I,I,O,O,O,O,O,O"
1,for text classification problems in order to apply it to word sense disambiguation ( WSD ) problems .,"O,B,I,I,O,O,O,O,B,O,B,I,I,I,I,I,I,O"
2,The improved method stops the EM algorithm at the optimum iteration number .,"O,O,B,O,O,B,I,O,O,B,I,I,O"
3,"To estimate that number , we propose two methods .","O,O,O,B,O,O,O,O,O,O"
4,"In experiments , we solved 50 noun WSD problems in the Japanese Dictionary Task in SENSEVAL2 .","O,O,O,O,O,O,B,I,I,O,O,B,I,I,O,B,O"
5,The score of our method is a match for the best public score of this task .,"O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,B,O"
6,"Furthermore , our methods were confirmed to be effective also for verb WSD problems .","O,O,O,B,O,O,O,O,O,O,O,B,I,I,O"
