,sentence,word_labels
2689,"ultra-fine and homogeneously distributed CHf ( <nUm> nm ) and CSi ( <nUm> nm ) grains were obtained after sintering at <nUm> ° C , which were attributed to the molecular - level homogeneity of Si and Hf in HfSi2 , the high - energy ball - milling of raw powders and low sintering temperature by R-SPS .","O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O"
2690,the fracture toughness of the composites was improved up to <nUm> MPam1 / <nUm> because of the homogeneous distribution of CHf and CSi grains and consequent enhancement of crack deflection .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,I,O"
2691,electronic and geometric structure of thin CoO(100) films studied by angle - resolved photoemission spectroscopy and auger electron diffraction,"B,O,O,O,O,B,B,O,O,O,O,O,O,O,O,O,O,O,O"
2692,we have prepared ordered thin films of CoO by evaporating cobalt in an O atmosphere on to a heated ( 500K ) Ag(100) substrate .,"O,O,O,O,B,I,O,O,O,O,B,O,O,O,O,O,O,O,B,O,O,O,O,O,O"
2693,"the geometric and electronic structure of the films was characterized by means of auger electron diffraction ( AED ) and angle - resolved photoemission spectroscopy ( ARUPS ) , respectively .","O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2694,"the experimental AED results were compared with simulated data , which showed that the film grows in ( <nUm> ) orientation on the Ag(100) substrate .","O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2695,synchrotron - radiation - induced photoemission investigations were performed in the photon energy range from 25eV to 67eV .,"B,I,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O"
2696,the dispersion of the transitions was found to be similar to that of previous results on a single - crystal CoO(100) surface .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2697,the resonance behaviour of the photoemission lines in the valence - band region was investigated by constant-initial-state ( CIS ) spectroscopy .,"O,O,O,O,O,B,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O"
2698,the implications of this behaviour for assignment of the photoemission lines to specific electronic transitions is discussed and compared with published theoretical models of the electronic structure .,"O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O"
2699,effect of tetravalent titanium ions substitution on the dielectric properties of Co – Zn ferrites,"O,O,O,O,O,O,O,O,O,O,O,B,I,I,I"
2700,"A series of polycrystalline spinel ferrites with composition Co0.4Zn0.6+XTiXFe2-2XO4 , ( x = <nUm> , <nUm> , <nUm> , and <nUm> ) were prepared by the standard ceramic method to study the effect of Ti ions substitution on their AC electrical conductivity and dielectric properties at different frequencies and temperatures .","O,O,O,B,B,O,O,O,B,I,I,I,I,I,I,I,I,I,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,B,I,O,O,O,O,O,O"
2701,it was found that the electrical conductivity decreases as Ti ions substitution increases .,"O,O,O,O,O,O,O,O,O,B,O,O,O,O"
2702,the results of electrical conductivity were explained on the basis of the polaron conduction mechanism .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2703,the results of the dielectric constant and dielectric loss were explained with the aid of rezlescu model and koops phenomenological theory .,"O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,B,I,I,O"
2704,multistage strain aging of low-carbon steels,"O,O,O,O,B,I"
2705,"In the present study , a new multistage torsion test was developed to study the effect of temperature , solute level and interpass time ( IPT ) on static strain aging behaviour .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O"
2706,"the objective of the present work was to study strain aging under conditions closer to actual wire drawing ( i.e. large strains , high strain rates and multistage strain aging ) using torsional deformation .","O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2707,"the torsion test allowed for a rapid , accurate and controlled method to simulate a range of microstructures and the subsequent testing of the metallurgical properties of the material .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2708,the multistage torsion test was found to be suitable for the investigation of multistage strain aging in low-carbon steels under conditions of large strain and high strain rate .,"O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,B,I,O,O,O,O,O,O,O,O,O,O"
2709,"major characteristics of the multistage torsion flow stress – strain curves reported for the first time include : ( i ) pronounced upper yield points and / or strength increments ( DY ) after each aging step indicative of static strain aging ; ( ii ) high initial work hardening rates , followed by very low work hardening in the presence of DY ; and ( iii ) serrated flow at temperatures of <nUm> ° C and higher indicative of dynamic strain aging .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2710,it was found that in general multistage strain aging was detrimental to the ductility of the material .,"O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O"
2711,"it was also found that strain aging was in itself dependent on the strain aging history of the material , decreasing with increasing prior strain aging .","O,O,O,O,O,B,I,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,B,I,O"
2712,hydrothermal synthesis and resistive switching behaviour of O3W / CoO4W core – shell nanowires,"O,O,O,B,I,I,O,O,O,O,O,O,O,O"
2713,high quality O3W / CoO4W core – shell nanowires have been successfully prepared by a hydrothermal process .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2714,bipolar resistive switching behavior in a Ag / [ O3W / CoO4W ] / Ag device is demonstrated .,"O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,O,O,O,O"
2715,the device can maintain superior stability over <nUm> cycles with an OFF / ON - state resistance ratio of about <nUm> at room temperature .,"O,O,O,O,O,B,O,O,O,O,O,B,I,I,I,I,I,I,O,O,O,O,O,O,O"
2716,the physical model of conducting filament formation due to the diffusion of Ag ions along the O3W / CoO4W core – shell nanowires at high electric field has been suggested to explain the bipolar resistive switching behavior .,"O,O,O,O,B,I,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2717,grain size dependence of young 's modulus and hardness for nanocrystalline NiTi shape memory alloy,"B,I,O,O,O,O,O,O,O,O,B,O,B,I,O"
2718,"In this paper , grain size ( GS ) dependence of young 's modulus and hardness for nanocrystalline NiTi shape memory alloy is investigated by experiments .","O,O,O,O,B,I,O,O,O,O,O,B,I,I,O,B,O,B,B,O,O,O,O,O,O,O,O"
2719,amorphous NiTi with nanocrystalline debris is fabricated via cold - rolling and polycrystalline NiTi with average GS from <nUm> nm to <nUm> nm is obtained by subsequent annealing .,"B,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O"
2720,young 's modulus and hardness of nanocrystalline NiTi are quantified by macroscopic isothermal tension and microscopic nanoindentation .,"B,I,I,O,B,O,B,B,O,O,O,O,O,O,O,B,I,O"
2721,it is shown that young 's modulus of nanocrystalline NiTi first decreases ( for GS < <nUm> nm ) and then increases ( for GS > <nUm> nm ) with GS in the nano-scale region .,"O,O,O,O,O,O,O,O,O,B,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2722,"the non-monotonic GS dependence of young 's modulus originates from the combined effects of grain size and volume fractions of austenite , martensite and amorphous phase in the material .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2723,"it is also shown that with the increase of GS up to <nUm> nm , hardness of nanocrystalline NiTi monotonically decreases due to the reduced nominal phase transition stress and plastic yielding stress .","O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,B,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O"
2724,such GS dependence of hardness can be utilized for rapid determination of GS in nanocrystalline NiTi via nanoindentation hardness test .,"O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O"
2725,photoluminescence study of GeSi quantum well broadening by rapid thermal annealing,"O,O,O,B,O,O,O,O,B,I,I"
2726,photoluminescence was used to measure the broadening of thin ( t = <nUm> – <nUm> A ̊ ) GeSi quantum wells ( QW ) under typical RTA conditions .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O"
2727,an anneal time of <nUm> s and temperatures ranging from <nUm> to <nUm> ° C were used .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2728,“ No phonon ” GeSi transition energy shifts of up to <nUm> meV are measured .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2729,"results are analyzed taking into account the initial diffusion during growth , the increase in QW bandgap due to intermixing and the decrease in quantum confinement .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,I,O"
2730,interdiffusivity values showing an arrhenius behavior and an activation energy of <nUm> eV are obtained .,"B,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O"
2731,bismuth nanodendrites as a high performance electrocatalyst for selective conversion of CO2 to formate,"O,O,O,O,O,O,B,O,B,I,I,I,I,I"
2732,A nanostructured bismuth dendrite catalyst was designed and directly grown on treated carbon paper using a novel electrochemical deposition method .,"O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O"
2733,"it exhibits an excellent performance for efficient CO2 reduction to formate , achieving a maximum faradaic efficiency of <nUm> % with a current density of <nUm> mA cm-2 .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,B,I,O,O,O,O,O"
2734,the catalyst is shown to be stable during <nUm> h of continuous electrolysis .,"O,B,O,O,O,O,O,O,O,O,O,O,O,O"
2735,all electrochemical fabrication of a bilayer membrane composed of nanotubular photocatalyst and palladium toward high - purity hydrogen production,"O,O,O,O,O,B,I,O,O,B,O,O,B,O,O,O,O,O,O"
2736,"we developed an all - electrochemical technique for fabricating a bilayer structure of a titanium dioxide ( O2Ti ) nanotube array ( TNA ) and a palladium film ( TNA / Pd membrane ) , which works for photocatalytic high - purity hydrogen production .","O,O,O,B,I,I,I,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O"
2737,electroless plating was used for depositing the Pd film on the TNA surface prepared by anodizing a titanium foil .,"O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,B,O,B,O,O"
2738,A 3-mm-thick TNA / Pd membrane without any pinholes in a 1.5-cm-diameter area was fabricated by transferring a 1-mm-thick TNA onto an electroless - plated 2-mm-thick Pd film with a mechanical peel - off process .,"O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,B,I,I,O,O,O,O,O,B,I,I,I,I,O"
2739,"this ultrathin membrane with sufficient mechanical robustness showed photocatalytic H production via methanol reforming under ultraviolet illumination on the TNA side , immediately followed by the purification of the generated H gas through the Pd layer .","O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,B,O"
2740,the hydrogen production rate and the apparent quantum yield for high - purity H production from methanol / water mixture with the TNA / Pd membrane were also examined .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,O,O,O,O,O"
2741,this work suggests that palladium electroless plating is more suitable and practical for preparing a well - organized TNA / Pd heterointerface than palladium sputter deposition .,"O,O,O,O,B,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,B,I,O"
2742,A new processing technique for copper – graphite multifilamentary nanocomposite wire : microstructures and electrical properties,"O,O,O,O,O,B,O,B,O,O,O,O,O,O,O,O"
2743,copper – graphite composites are used and under investigations for various applications .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
2744,"the reported manufacturing methods are diverse , but no process is available to fabricate a multifilamentary copper – graphite wire with a large number of graphite filaments .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O"
2745,A new processing route is described which allows the fabrication of such composite with more than <nUm> millions of graphite filaments in a <nUm> mm diameter copper wire .,"O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,O,O,O,O,O,O,B,O"
2746,the resulting microstructures and electrical properties are presented and discussed .,"O,O,B,O,B,I,O,O,O,O,O"
2747,temperature and microstructure effects on corrosion behavior of annealed Fe – xTi – yC alloys in sulphuric acid solution,"O,O,B,O,O,B,I,O,O,B,I,I,I,I,O,O,O,O,O"
2748,"In this study , the corrosion resistance of annealed ternary alloys Fe – xTi – yC in aerated <nUm> m H2O4S using potentiodynamic polarization , linear polarization resistance and electrochemical impedance spectroscopy ( EIS ) techniques is investigated .","O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2749,the characterization is done using x-ray diffractometry ( XRD ) and scanning electron microscopy ( SEM ) coupled with energy dispersive analysis x-ray ( EDAX ) .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2750,all the studied alloys are less resistant to corrosion in the considered solution as the temperature rising from <nUm> to <nUm> ° C .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2751,the obtained results also reveal that the corrosion resistance is not dependent on Ti content but is related on the crystalline phases present on metal surface .,"O,O,O,O,O,O,O,B,I,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O"
2752,the Fe – 3Ti – 2C has a better corrosion resistance and interesting microstructure due to the uniform superficial distribution of the a-Ti phase .,"O,B,I,I,I,I,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,B,O,O"
2753,dependence of the magnetocaloric effect on oxygen stoichiometry in polycrystalline la2 / 3Ba1 / 3MnO3 – δ,"O,O,O,O,O,O,B,I,O,B,O,O,O,O,O,O,O"
2754,polycrystalline perovskites la2 / 3Ba1 / 3MnO3-d with different oxygen deficiency d(0d0.10) have been prepared by a modified sol – gel method and their curie temperatures and magnetocaloric effect have been studied .,"B,B,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,B,I,I,O,O,O,B,I,O,B,I,O,O,O,O"
2755,A close relationship is confirmed to hold between the curie temperature and the oxygen stoichiometry .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2756,the maximum magnetic entropy change is in the order of <nUm> J / kgK and peaks at curie temperature for la2 / 3Ba1 / 3MnO3 upon 10kOe applied field change .,"O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2757,"for the samples with oxygen deficiency , a reduction of the maximum magnetic entropy change has been observed .","O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O"
2758,high temperature proton NMR study of yttrium doped barium cerates,"O,O,O,O,O,O,B,O,O,O"
2759,the mobility of protons in BaCe1-xYxO3-d perovskite ( x = <nUm> to <nUm> ) was investigated by high temperature 1H NMR spin - lattice relaxation time ( T1 ) and ac conductivity measurements .,"O,B,I,I,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O"
2760,the temperature variation of T1 was obtained from room temperature to <nUm> K .,"O,O,O,O,B,O,O,O,O,O,O,O,O,O"
2761,the absolute magnitude of T1 shows a complex dependence on doping concentration .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
2762,"however , the shape of the temperature dependence of T1 was independent of the doping concentration , suggesting the absence of major differences of the proton hopping mechanism on doping level of this material .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2763,the measured conductivity was well reproduced by a simple hopping model using correlation times of proton migration and proton concentrations estimated from the NMR measurement .,"O,O,O,O,O,O,O,O,O,B,I,O,B,I,I,I,I,O,B,I,O,O,O,B,O,O"
2764,optical studies of tunneling in double barrier diodes,"B,I,O,O,O,O,O,O"
2765,we describe time integrated and time resolved photoluminescence measurements made on symmetric and asymmetric AsGa / AlAs double barrier resonant tunneling diodes in order to explore the relationship between the optical and electrical properties .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,O,O,O,O,O,O,O,O,B,O,B,I,O"
2766,we find that the photoluminescence intensity arising from recombination in the quantum well in our structures is a complicated function of bias being determined by the details of both electron and photogenerated hole transport through the emitter and collector barriers as well as the hole dynamics in the collector depletion region .,"O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O"
2767,features attributable to resonant hole tunneling are apparent in the variation of photoluminescence intensity with bias .,"O,O,O,B,I,I,O,O,O,O,O,O,B,O,O,O,O"
2768,under high intensity photoexcitation a substantial hole current can develop which reveals itself through additional features in the current - bias characteristic .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O"
2769,interface tailoring for adhesion enhancement of diamond - like carbon thin films,"B,O,O,O,O,O,O,O,O,O,B,I"
2770,we have explored the suitability and characteristics of interface tailoring as a tool for enhancing the adhesion of hydrogen - free diamond - like carbon ( DLC ) thin films to silicon substrates .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,B,O,O,O,O,O,O,O"
2771,DLC films were deposited on silicon with and without application of an initial high energy carbon ion bombardment phase that formed a broad Si – C interface of gradually changing Si : C composition .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O"
2772,"the interface depth profile was calculated using the TRIDYN simulation program , revealing a gradient of carbon concentration including a region with the stoichiometry of silicon carbide .","O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
2773,"DLC films on silicon , with and without interface tailoring , were characterized using raman spectroscopy , scanning electron microscopy , atomic force microscopy and scratch tests .","B,O,O,B,O,O,O,O,O,O,O,O,O,O,B,I,O,B,I,I,O,O,O,O,O,B,I,O"
2774,the raman spectroscopy results indicated sp3 - type carbon bonding content of up to <nUm> % .,"O,O,O,O,O,B,I,I,I,I,I,O,O,O,O,O,O"
2775,formation of a broadened Si : C interface as formed here significantly enhances the adhesion of DLC films to the underlying silicon substrate .,"O,O,O,O,B,I,I,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2776,Cr(III) exchange on zeolites obtained from kaolin and natural mordenite,"O,O,O,B,O,O,B,O,O,B"
2777,zeolites with high Cr(III) exchange capacity were synthesized from kaolin and natural mordenite .,"O,O,O,O,O,O,O,O,O,B,O,O,B,O"
2778,"the intermediate phases and final products were characterized by x-ray diffraction , FTIR spectroscopy , scanning electron microscopy , thermogravimetric analysis , N - adsorption and chromium exchange capacity ( CrEC ) .","O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
2779,"In addition , precise zeolitic phases were identified using the TOPAS program based on rietveld refinement .","O,O,O,O,O,O,O,O,O,O,B,I,O,O,B,I,O"
2780,hydrothermal synthesis from kaolin leads to the formation of a mixture of zeolites-X and A .,"B,I,O,O,O,O,O,O,O,O,O,O,B,O,O,O"
2781,"At higher hydrothermal treatment period , zeolite-X ( space group fd-3 ) appears as the dominant phase .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2782,"In the synthesis from natural mordenite a mixture of zeolite-Y ( fd-3m ) and orthorhombic zeolite-P2 ( pnma <nUm> ) is formed , obtaining a more pure zeolite-P with the increase in reaction time .","O,O,O,O,O,B,O,O,O,O,O,O,O,O,B,B,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2783,the differences in the course of the crystallization / transformation process in both systems are explained in terms of the differences in the dissolution rate of the starting materials in alkaline medium .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2784,the CrEC of synthesis products was determined by the type of zeolite and the fraction of amorphous phase in the solid product .,"O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2785,it was found that the highest CrEC is obtained for synthesis products containing FAU - type zeolites .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2786,"the chromium exchange on FAU zeolites is favored due to the larger pore opening , which facilitates the diffusion of large hydrated chromium ions into the internal cation exchange sites .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O"
2787,synthesized zeolite products presented higher Cr(III) exchange capacity than commercial zeolites .,"O,B,O,O,O,O,O,O,O,O,B,O"
2788,these results suggest that the use of these synthesized materials in Cr(III) removal from industrial wastewater could be promising .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2789,pressure and temperature dependence of raman scattering and optical absorption in crystalline NS,"O,O,O,O,O,O,O,O,O,O,O,O,B"
2790,raman scattering and optical absorption in crystalline NS have been measured both as a function of pressure at <nUm> K and low temperatures .,"B,I,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2791,polarized single crystal raman data were also obtained as an aid in the assignment of the raman active phonons .,"O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O"
2792,the pressure coefficients of the raman active external and S-S stretching modes show a discontinuity near <nUm> kbar indicative of a second order phase change .,"O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2793,the optical absorption edge at about <nUm> eV of a sublimed film of NS shows red shifts of <nUm> × <nUm> − <nUm> eV bar-1 and <nUm> × <nUm> − <nUm> eV K-1 with pressure and temperature respectively .,"O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2794,"In the light of these results , the electronic , vibrational and structural properties of the crystal are discussed .","O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,O,O,O"
2795,temperature and composition dependence of magnetic properties of cobalt – chromium co-substituted magnesium ferrite nanomaterials,"O,O,B,O,O,O,O,O,O,O,O,O,B,I,O"
2796,"the temperature and composition dependence of magnetic properties of Co – Cr co-substituted magnesium ferrite , Mg1-xCoxCrxFe2-xO4 ( x = <nUm> – <nUm> ) , prepared by novel polyethylene glycol assisted microemulsion method , are studied .","O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2797,the synthesized materials are characterized by the mossbauer spectrometer and standard magnetic measurements .,"O,O,O,O,O,O,O,B,I,O,O,O,O,O"
2798,"major hysteresis loops are measured up to the magnetic field of 50kOe at <nUm> , <nUm> and 100K .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2799,the high field regimes of these loops are modeled using the law of approach to saturation to determine the first - order cubic anisotropy coefficient and saturation magnetization .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2800,both the saturation magnetization and the anisotropy coefficient are observed to increase with the decrease in temperature for all Co – Cr co-substitution levels .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2801,"also , both the saturation magnetization and the anisotropy coefficient achieved maximum value at x = <nUm> and x = <nUm> , respectively .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2802,"explanation of the observed behavior is proposed in terms of the site occupancy of the co-substituent , co2+ and cr3+ in the cubic spinel lattice .","O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,B,I,O,O"
2803,"effect of GZO thickness and annealing temperature on the structural , electrical and optical properties of GZO / Ag / GZO sandwich films","O,O,B,O,O,B,O,O,O,B,O,B,O,B,I,O,B,O,O,O,B,O,O"
2804,the GZO / Ag / GZO sandwich films were deposited on glass substrates by RF magnetron sputtering of Ga - doped OZn ( GZO ) and ion - beam sputtering of Ag at room temperature .,"O,O,O,O,O,B,B,I,O,O,O,O,O,O,O,O,O,O,O,O,B,B,O,O,O,O,O,O,O,O,O,B,O,O,O,O"
2805,"the effect of GZO thickness and annealing temperature on the structural , electrical and optical properties of these sandwich films was investigated .","O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O"
2806,the microstructures of the films were studied by x-ray diffraction ( XRD ) .,"O,B,O,O,B,O,O,O,B,I,O,O,O,O"
2807,x-ray diffraction measurements indicate that the GZO layers in the sandwich films are polycrystalline with the OZn hexagonal structure and have a preferred orientation with the c-axis perpendicular to the substrates .,"B,I,O,O,O,O,O,B,O,O,B,I,O,O,O,O,B,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2808,"for the sandwich film with upper and under GZO thickness of <nUm> and <nUm> nm , respectively , it owns the maximum figure of merit of <nUm> × 10-2 O-1 with a resistivity of <nUm> × 10-5 ocm and an average transmittance of <nUm> % .","O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O"
2809,the electrical property of the sandwich films is improved by post annealing in vacuum .,"O,O,O,O,O,B,I,O,O,O,O,O,O,O,O"
2810,"comparing with the as-deposited sandwich film , the film annealed in vacuum has a remarkable <nUm> % decrease in resistivity .","O,O,O,O,O,O,O,O,B,B,O,O,O,O,O,O,O,O,O,O,O"
2811,"the sandwich film annealed at the temperature of <nUm> ° C in vacuum shows a sheet resistance of <nUm> Ω / sq and a transmittance of <nUm> % , and the figure of merit achieved is <nUm> × 10-2 O-1 .","O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O"
2812,A comparative approach to synthesis and sintering of alumina / yttria nanocomposite powders using different precipitants,"O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O"
2813,"alumina / yttria nanocomposite powder as an yttrium aluminum garnet ( YAG ) precursor was synthesized via partial wet route using urea and ammonium hydrogen carbonate ( AHC ) as precipitants , respectively .","O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2814,"the products were characterized using x-ray diffraction , field - emission scanning electron microscopy , transmission electron microscopy , fourier transform infrared spectroscopy and energy dispersive spectroscopy .","O,O,O,O,O,O,O,O,B,I,I,I,I,I,O,B,I,I,O,B,I,I,I,O,O,O,O,O"
2815,"the use of urea produced very tiny spherical Y - compounds with chemical composition of Y2(CO3)3*nH2O , which were attracted to the surface of alumina nanoparticles and consequently , a core - shell structure was obtained .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O"
2816,the use of ammonium hydrogen carbonate produced sheets of Y - compounds with chemical composition of CHO4Y covering the alumina nanoparticles .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,B,O"
