,sentence,word_labels
11021,"Rough outlines are gradually replaced by precise forms , lines are sharpened , darkened or erased , shapes are altered , and the final picture emerges .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11022,"Most approaches to automatic image generation , however , aim to generate entire scenes at once .","O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O"
11023,"In the context of generative neural networks , this typically means that all the pixels are conditioned on a single latent distribution .","O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11024,"As well as precluding the possibility of iterative self - correction , the “ one shot ” approach is fundamentally difficult to scale to large images .","O,O,O,O,O,O,O,B,I,I,I,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O"
11025,"The Deep Recurrent Attentive Writer ( DRAW ) architecture represents a shift towards a more natural form of image construction , in which parts of a scene are created independently from others , and approximate sketches are successively refined .","O,B,I,I,I,O,B,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11026,"The core of the DRAW architecture is a pair of recurrent neural networks : an encoder network that compresses the real images presented during training , and a decoder that reconstitutes images after receiving codes .","O,O,O,O,B,O,O,O,O,O,B,I,I,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O"
11027,"The combined system is trained end - to - end with stochastic gradient descent , where the loss function is a variational upper bound on the log - likelihood of the data .","O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11028,"It therefore belongs to the family of variational auto - encoders , a recently emerged hybrid of deep learning and variational inference that has led to significant advances in generative modelling .","O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,B,I,I,I,O,B,I,O,O,O,O,O,O,O,B,I,O"
11029,"Where DRAW differs from its siblings is that , rather than generating images in a single pass , it iteratively constructs scenes through an accumulation of modifications emitted by the decoder , each of which is observed by the encoder .","O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,B,O"
11030,An obvious correlate of generating images step by step is the ability to selectively attend to parts of the scene while ignoring others .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11031,"A wealth of results in the past few years suggest that visual structure can be better captured by a sequence of partial glimpses , or foveations , than by a single sweep through the entire image .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11032,"The main challenge faced by sequential attention models is learning where to look , which can be addressed with reinforcement learning techniques such as policy gradients .","O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,B,I,O"
11033,"The attention model in DRAW , however , is fully differentiable , making it possible to train with standard backpropagation .","O,B,I,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
11034,In this sense it resembles the selective read and write operations developed for the Neural Turing Machine .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O"
11035,"The following section defines the DRAW architecture , along with the loss function used for training and the procedure for image generation .","O,O,O,O,O,B,O,O,O,O,O,B,I,O,O,B,O,O,O,O,B,I,O"
11036,Section [ reference ] presents the selective attention model and shows how it is applied to reading and modifying images .,"O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,B,I,I,I,O"
11037,"Section [ reference ] provides experimental results on the MNIST , Street View House Numbers and CIFAR - 10 datasets , with examples of generated images ; and concluding remarks are given in Section [ reference ] .","O,O,O,O,O,O,O,O,O,B,O,B,I,I,I,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11038,"Lastly , we would like to direct the reader to the video accompanying this paper ( ) which contains examples of DRAW networks reading and generating images .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O"
11039,section : The DRAW Network,"O,O,O,B,O"
11040,The basic structure of a DRAW network is similar to that of other variational auto - encoders : an encoder network determines a distribution over latent codes that capture salient information about the input data ; a decoder network receives samples from the code distribuion and uses them to condition its own distribution over images .,"O,O,O,O,O,B,O,O,O,O,O,O,O,B,I,I,I,O,O,B,I,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O"
11041,However there are three key differences .,"O,O,O,O,O,O,O"
11042,"Firstly , both the encoder and decoder are recurrent networks in DRAW , so that a sequence of code samples is exchanged between them ; moreover the encoder is privy to the decoder","O,O,O,O,B,I,I,O,B,I,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11043,"’s previous outputs , allowing it to tailor the codes it sends according to the decoder ’s behaviour so far .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11044,"Secondly , the decoder ’s outputs are successively added to the distribution that will ultimately generate the data , as opposed to emitting this distribution in a single step .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11045,"And thirdly , a dynamically updated attention mechanism is used to restrict both the input region observed by the encoder , and","O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11046,the output region modified by the decoder .,"O,O,O,O,O,O,B,O"
11047,"In simple terms , the network decides at each time - step “ where to read ” and “ where to write ” as well as “ what to write ” .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11048,The architecture is sketched in Fig .,"O,O,O,O,O,O,O"
11049,"[ reference ] , alongside a feedforward variational auto - encoder .","O,O,O,O,O,O,B,I,I,I,I,O"
11050,subsection : Network Architecture,"O,O,B,I"
11051,Let be the function enacted by the encoder network at a single time - step .,"O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O"
11052,The output of at time is the encoder hidden vector .,"O,O,O,O,O,O,O,O,O,O,O"
11053,Similarly the output of the decoder at is the hidden vector .,"O,O,O,O,O,B,O,O,O,O,O,O"
11054,In general the encoder and decoder may be implemented by any recurrent neural network .,"O,O,O,B,I,I,O,O,O,O,O,B,I,I,O"
11055,"In our experiments we use the Long Short - Term Memory architecture ( LSTM ; ) for both , in the extended form with forget gates .","O,O,O,O,O,O,B,I,I,I,I,I,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O"
11056,We favour LSTM due to its proven track record for handling long - range dependencies in real sequential data .,"O,O,B,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O"
11057,"Throughout the paper , we use the notation to denote a linear weight matrix with bias from the vector to the vector .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11058,"At each time - step , the encoder receives input from both the image and from the previous decoder hidden vector .","O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11059,"The precise form of the encoder input depends on a operation , which will be defined in the next section .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11060,The output of the encoder is used to parameterise a distribution over the latent vector .,"O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O"
11061,In our experiments the latent distribution is a diagonal Gaussian : Bernoulli distributions are more common than Gaussians for latent variables in auto - encoders ; however a great advantage of Gaussian latents is that the gradient of a function of the samples with respect to the distribution parameters can be easily obtained using the so - called reparameterization trick .,"O,O,O,O,O,O,O,O,B,I,O,B,I,O,O,O,O,B,O,O,O,O,B,I,I,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
11062,"This makes it straightforward to back - propagate unbiased , low variance stochastic gradients of the loss function through the latent distribution .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11063,At each time - step a sample drawn from the latent distribution is passed as input to the decoder .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
11064,"The output of the decoder is added ( via a operation , defined in the sequel ) to a cumulative canvas matrix , which is ultimately used to reconstruct the image .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11065,The total number of time - steps consumed by the network before performing the reconstruction is a free parameter that must be specified in advance .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O"
11066,"For each image presented to the network , are initialised to learned biases , and the DRAW network iteratively computes the following equations for : where is the error image , is the concatenation of vectors and into a single vector , and denotes the logistic sigmoid function : .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O"
11067,"Note that , and hence , depends on both and the history of previous latent samples .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11068,"We will sometimes make this dependency explicit by writing , as shown in Fig .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11069,[ reference ] .,"O,O,O,O"
11070,can also be passed as input to the operation ; however we did not find that this helped performance and therefore omitted it .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11071,subsection : Loss Function,"O,O,B,I"
11072,The final canvas matrix is used to parameterise a model of the input data .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11073,"If the input is binary , the natural choice for is a Bernoulli distribution with means given by .","O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O"
11074,The reconstruction loss is defined as the negative log probability of under :,"O,B,I,O,O,O,O,O,O,O,O,O,O"
11075,"The latent loss for a sequence of latent distributions is defined as the summed Kullback - Leibler divergence of some latent prior from : Note that this loss depends upon the latent samples drawn from , which depend in turn on the input .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11076,"If the latent distribution is a diagonal Gaussian with , as defined in Eqs [ reference ] and [ reference ] , a simple choice for is a standard Gaussian with mean zero and standard deviation one , in which case Eq .","O,O,B,I,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O"
11077,[ reference ] becomes The total loss for the network is the expectation of the sum of the reconstruction and latent losses : which we optimise using a single sample of for each stochastic gradient descent step .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O"
11078,"can be interpreted as the number of nats required to transmit the latent sample sequence to the decoder from the prior , and","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11079,( if is discrete ) is the number of nats required for the decoder to reconstruct given .,"O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O"
11080,The total loss is therefore equivalent to the expected compression of the data by the decoder and prior .,"O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11081,subsection : Stochastic Data Generation,"O,O,B,I,I"
11082,"An image can be generated by a DRAW network by iteratively picking latent samples from the prior , then running the decoder to update the canvas matrix .","O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O"
11083,After repetitions of this process the generated image is a sample from : Note that the encoder is not involved in image generation .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,B,I,O"
11084,section : Read and Write Operations,"O,O,B,I,I,I"
11085,The DRAW network described in the previous section is not complete until the and operations in Eqs .,"O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11086,[ reference ] and [ reference ] have been defined .,"O,O,O,O,O,O,O,O,O,O,O"
11087,"This section describes two ways to do so , one with selective attention and one without .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11088,subsection : Reading and Writing Without Attention,"O,O,O,O,O,O,O"
11089,"In the simplest instantiation of DRAW the entire input image is passed to the encoder at every time - step , and the decoder modifies the entire canvas matrix at every time - step .","O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11090,In this case the and operations reduce to However this approach does not allow the encoder to focus on only part of the input when creating the latent distribution ; nor does it allow the decoder to modify only a part of the canvas vector .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O"
11091,"In other words it does not provide the network with an explicit selective attention mechanism , which we believe to be crucial to large scale image generation .","O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,B,I,O"
11092,We refer to the above configuration as “ DRAW without attention ” .,"O,O,O,O,O,O,O,O,B,O,O,O,O"
11093,subsection : Selective Attention Model,"O,O,B,I,I"
11094,"To endow the network with selective attention without sacrificing the benefits of gradient descent training , we take inspiration from the differentiable attention mechanisms recently used in handwriting synthesis and Neural Turing Machines .","O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,B,I,I,O,O,O,B,I,O,B,I,I,O"
11095,"Unlike the aforementioned works , we consider an explicitly two - dimensional form of attention , where an array of 2D Gaussian filters is applied to the image , yielding an image ‘ patch ’ of smoothly varying location and zoom .","O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,B,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11096,"This configuration , which we refer to simply as “ DRAW ” , somewhat resembles the affine transformations used in computer graphics - based autoencoders .","O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,B,I,I,I,I,O"
11097,As illustrated in Fig .,"O,O,O,O,O"
11098,"[ reference ] , the grid of Gaussian filters is positioned on the image by specifying the co - ordinates of the grid centre and the stride distance between adjacent filters .","O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11099,"The stride controls the ‘ zoom ’ of the patch ; that is , the larger the stride , the larger an area of the original image will be visible in the attention patch , but the lower the effective resolution of the patch will be .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11100,"The grid centre and stride ( both of which are real - valued ) determine the mean location of the filter at row , column in the patch as follows : Two more parameters are required to fully specify the attention model : the isotropic variance of the Gaussian filters , and a scalar intensity that multiplies the filter response .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O"
11101,"Given an input image , all five attention parameters are dynamically determined at each time step via a linear transformation of the decoder output : where the variance , stride and intensity are emitted in the log - scale to ensure positivity .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11102,"The scaling of , and is chosen to ensure that the initial patch ( with a randomly initialised network ) roughly covers the whole input image .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O"
11103,"Given the attention parameters emitted by the decoder , the horizontal and vertical filterbank matrices and ( dimensions and respectively ) are defined as follows : where is a point in the attention patch , is a point in the input image , and are normalisation constants that ensure that and .","O,O,O,O,O,O,O,B,O,O,B,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11104,subsection : Reading and Writing With Attention,"O,O,B,I,I,O,O"
11105,"Given , and intensity determined by , along with an input image and error image , the read operation returns the concatenation of two patches from the image and error image","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O"
11106,: Note that the same filterbanks are used for both the image and error image .,"O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O"
11107,"For the write operation , a distinct set of attention parameters , and are extracted from , the order of transposition is reversed , and the intensity is inverted : where is the writing patch emitted by .","O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11108,For colour images each point in the input and error image ( and hence in the reading and writing patches ) is an RGB triple .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11109,In this case the same reading and writing filters are used for all three channels .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11110,section : Experimental Results,"O,O,O,O"
11111,"We assess the ability of DRAW to generate realistic - looking images by training on three datasets of progressively increasing visual complexity : MNIST , Street View House Numbers ( SVHN ) and CIFAR - 10 .","O,O,O,O,O,B,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,B,O,B,I,I,I,O,B,O,O,B,I,I,O"
11112,"The images generated by the network are always novel ( not simply copies of training examples ) , and are virtually indistinguishable from real data for MNIST and SVHN ; the generated CIFAR images are somewhat blurry , but still contain recognisable structure from natural scenes .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O"
11113,The binarized MNIST results substantially improve on the state of the art .,"O,B,I,O,O,O,O,O,O,O,O,O,O"
11114,"As a preliminary exercise , we also evaluate the 2D attention module of the DRAW network on cluttered MNIST classification .","O,O,O,O,O,O,O,O,O,B,I,I,O,O,B,O,O,O,B,O,O"
11115,"For all experiments , the model of the input data was a Bernoulli distribution with means given by .","O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O"
11116,"For the MNIST experiments , the reconstruction loss from Eq [ reference ] was the usual binary cross - entropy term .","O,O,B,O,O,O,B,I,O,O,O,O,O,O,O,O,B,I,I,I,I,O"
11117,"For the SVHN and CIFAR - 10 experiments , the red , green and blue pixel intensities were represented as numbers between 0 and 1 , which were then interpreted as independent colour emission probabilities .","O,O,B,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11118,The reconstruction loss was therefore the cross - entropy between the pixel intensities and the model probabilities .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11119,"Although this approach worked well in practice , it means that the training loss did not correspond to the true compression cost of RGB images .","O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,B,I,O,B,I,O"
11120,Network hyper - parameters for all the experiments are presented in Table [ reference ] .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11121,The Adam optimisation algorithm was used throughout .,"O,B,I,I,O,O,O,O"
11122,Examples of generation sequences for MNIST and SVHN are provided in the accompanying video ( ) .,"O,O,O,O,O,B,O,B,O,O,O,O,O,O,O,O,O"
11123,subsection : Cluttered MNIST Classification,"O,O,O,B,O"
11124,"To test the classification efficacy of the DRAW attention mechanism ( as opposed to its ability to aid in image generation ) , we evaluate its performance on the cluttered translated MNIST task .","O,O,O,B,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,B,O,O"
11125,Each image in cluttered MNIST contains many digit - like fragments of visual clutter that the network must distinguish from the true digit to be classified .,"O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11126,As illustrated in Fig .,"O,O,O,O,O"
11127,"[ reference ] , having an iterative attention model allows the network to progressively zoom in on the relevant region of the image , and ignore the clutter outside it .","O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11128,"Our model consists of an LSTM recurrent network that receives a ‘ glimpse ’ from the input image at each time - step , using the selective read operation defined in Section [ reference ] .","O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11129,After a fixed number of glimpses the network uses a softmax layer to classify the MNIST digit .,"O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,B,O,O"
11130,"The network is similar to the recently introduced Recurrent Attention Model ( RAM ) , except that our attention method is differentiable ; we therefore refer to it as “ Differentiable RAM ” .","O,O,O,O,O,O,O,O,B,I,I,O,B,I,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,B,I,O,O"
11131,The results in Table [ reference ] demonstrate a significant improvement in test error over the original RAM network .,"O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,B,I,O"
11132,"Moreover our model had only a single attention patch at each time - step , whereas RAM used four , at different zooms .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11133,subsection : MNIST Generation,"O,O,B,O"
11134,We trained the full DRAW network as a generative model on the binarized MNIST dataset .,"O,O,O,O,B,O,O,O,B,I,O,O,O,B,O,O"
11135,"This dataset has been widely studied in the literature , allowing us to compare the numerical performance ( measured in average nats per image on the test set ) of DRAW with existing methods .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,B,O,O,O,O"
11136,"Table [ reference ] shows that DRAW without selective attention performs comparably to other recent generative models such as DARN , NADE and DBMs , and that DRAW with attention considerably improves on the state of the art .","O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,B,I,O,O,B,O,B,O,B,O,O,O,B,O,B,O,O,O,O,O,O,O,O,O"
11137,"Once the DRAW network was trained , we generated MNIST digits following the method in Section [ reference ] , examples of which are presented in Fig .","O,O,B,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11138,[ reference ] .,"O,O,O,O"
11139,Fig .,"O,O"
11140,[ reference ] illustrates the image generation sequence for a DRAW network without selective attention ( see Section [ reference ] ) .,"O,O,O,O,O,B,I,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O"
11141,"It is interesting to compare this with the generation sequence for DRAW with attention , as depicted in Fig .","O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O"
11142,[ reference ] .,"O,O,O,O"
11143,"Whereas without attention it progressively sharpens a blurred image in a global way , with attention it constructs the digit by tracing the lines — much like a person with a pen .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11144,subsection : MNIST Generation with Two Digits,"O,O,B,O,O,O,O"
11145,"The main motivation for using an attention - based generative model is that large images can be built up iteratively , by adding to a small part of the image at a time .","O,O,O,O,O,O,B,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11146,"To test this capability in a controlled fashion , we trained DRAW to generate images with two MNIST images chosen at random and placed at random locations in a black background .","O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11147,"In cases where the two digits overlap , the pixel intensities were added together at each point and clipped to be no greater than one .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11148,Examples of generated data are shown in Fig .,"O,O,O,O,O,O,O,O,O"
11149,[ reference ] .,"O,O,O,O"
11150,"The network typically generates one digit and then the other , suggesting an ability to recreate composite scenes from simple pieces .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11151,subsection : Street View House Number Generation,"O,O,B,I,I,I,I"
11152,"MNIST digits are very simplistic in terms of visual structure , and we were keen to see how well DRAW performed on natural images .","B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O"
11153,Our first natural image generation experiment used the multi - digit Street View House Numbers dataset .,"O,O,O,B,I,O,O,O,O,O,O,B,I,I,I,O,O"
11154,"We used the same preprocessing as , yielding a house number image for each training example .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11155,The network was then trained using patches extracted at random locations from the preprocessed images .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11156,"The SVHN training set contains 231 , 053 images , and the validation set contains 4 , 701 images .","O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11157,"The house number images generated by the network are highly realistic , as shown in Figs .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11158,[ reference ] and [ reference ] .,"O,O,O,O,O,O,O,O"
11159,Fig .,"O,O"
11160,"[ reference ] reveals that , despite the long training time , the DRAW network underfit the SVHN training data .","O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,B,O,O,O"
11161,s,O
11162,subsection : Generating CIFAR Images,"O,O,B,I,I"
11163,The most challenging dataset we applied DRAW to was the CIFAR - 10 collection of natural images .,"O,O,O,O,O,O,B,O,O,O,B,I,I,O,O,O,O,O"
11164,"CIFAR - 10 is very diverse , and with only 50 , 000 training examples it is very difficult to generate realistic - looking objects without overfitting ( in other words , without copying from the training set ) .","B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11165,Nonetheless the images in Fig .,"O,O,O,O,O,O"
11166,"[ reference ] demonstrate that DRAW is able to capture much of the shape , colour and composition of real photographs .","O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11167,section : Conclusion,"O,O,O"
11168,"This paper introduced the Deep Recurrent Attentive Writer ( DRAW ) neural network architecture , and demonstrated its ability to generate highly realistic natural images such as photographs of house numbers , as well as improving on the best known results for binarized MNIST generation .","O,O,O,O,B,I,I,I,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
11169,"We also established that the two - dimensional differentiable attention mechanism embedded in DRAW is beneficial not only to image generation , but also to image classification .","O,O,O,O,O,O,O,B,I,I,I,O,O,B,O,O,O,O,O,B,I,O,O,O,O,B,I,O"
11170,section : Acknowledgments,"O,O,O"
11171,"Of the many who assisted in creating this paper , we are especially thankful to Koray Kavukcuoglu , Volodymyr Mnih , Jimmy Ba , Yaroslav Bulatov , Greg Wayne , Andrei Rusu and Shakir Mohamed .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11172,bibliography : References,"O,O,O"
11173,document : U - Net : Machine Reading Comprehension with Unanswerable Questions,"O,O,B,I,I,O,B,I,I,O,O,O"
11174,Machine reading comprehension with unanswerable questions is a new challenging task for natural language processing .,"B,I,I,O,O,O,O,O,O,O,O,O,B,I,I,O"
11175,A key subtask is to reliably predict whether the question is unanswerable .,"O,O,O,O,O,O,O,O,O,B,O,O,O"
11176,"In this paper , we propose a unified model , called U - Net , with three important components : answer pointer , no - answer pointer , and answer verifier .","O,O,O,O,O,O,O,B,I,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
11177,We introduce a universal node and thus process the question and its context passage as a single contiguous sequence of tokens .,"O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O"
11178,"The universal node encodes the fused information from both the question and passage , and plays an important role to predict whether the question is answerable and also greatly improves the conciseness of the U - Net .","O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,O,O,B,I,I,O"
